isolate_id	taxnode_id	species_sort	isolate_sort	species_name	isolate_type	isolate_names	_isolate_name	isolate_abbrevs	isolate_designation	genbank_accessions	refseq_accessions	genome_coverage	molecule	host_source	refseq_organism	refseq_taxids	update_change	update_prev_species	update_prev_taxnode_id	update_change_proposal	notes
1001877	202311626	1416	1	Privateervirus pv009	E	Cronobacter phage vB_CsaP_009	Cronobacter phage vB_CsaP_009		NULL	LC519601	NC_048664	Complete genome	dsDNA	bacteria	NULL	2699738	same	Privateervirus pv009	202211626	NULL	NULL
1001878	202310061	1417	1	Capvunavirus CpV1	E	Clostridium phage CpV1	Clostridium phage CpV1		NULL	HM640230	NC_048629	Partial genome	dsDNA	bacteria	NULL	926066	same	Capvunavirus CpV1	202210061	NULL	NULL
1001879	202310059	1418	1	Gregsiragusavirus CPD2	E	Clostridium phage CPD2	Clostridium phage CPD2		NULL	MH999279	NC_048738	Complete genome	dsDNA	bacteria	NULL	2420237	same	Gregsiragusavirus CPD2	202210059	NULL	NULL
1001880	202310058	1420	1	Gregsiragusavirus CPS1	E	Clostridium phage CPS1	Clostridium phage CPS1		NULL	KY996523	NC_048661	Complete genome	dsDNA	bacteria	NULL	1983541	same	Gregsiragusavirus CPS1	202210058	NULL	NULL
1001881	202310057	1422	1	Gregsiragusavirus phi24R	E	Clostridium phage phi24R	Clostridium phage phi24R		NULL	JN800508	NC_019523	Complete genome	dsDNA	bacteria	NULL	1128071	same	Gregsiragusavirus phi24R	202210057	NULL	NULL
1001882	202310063	1424	1	Brucesealvirus CP7R	E	Clostridium phage phiCP7R	Clostridium phage phiCP7R		NULL	JQ729990	NC_017980	Complete genome	dsDNA	bacteria	NULL	1162304	same	Brucesealvirus CP7R	202210063	NULL	NULL
1001883	202310066	1427	1	Brucesealvirus CPS2	E	Clostridium phage CPS2	Clostridium phage CPS2		NULL	MH248069	NC_048707	Complete genome	dsDNA	bacteria	NULL	2175605	same	Brucesealvirus CPS2	202210066	NULL	NULL
1001884	202310065	1428	1	Brucesealvirus CPV4	E	Clostridium phage phiCPV4	Clostridium phage phiCPV4		NULL	JQ729991	NC_018083	Complete genome	dsDNA	bacteria	NULL	1162305	same	Brucesealvirus CPV4	202210065	NULL	NULL
1001885	202310064	1429	1	Brucesealvirus ZP2	E	Clostridium phage phiZP2	Clostridium phage phiZP2		NULL	JQ729992	NC_018084	Complete genome	dsDNA	bacteria	NULL	1162306	same	Brucesealvirus ZP2	202210064	NULL	NULL
1001886	202314630	1430	1	Hzauvirus LPCPA6	E	Clostridium phage LPCPA6	Clostridium phage LPCPA6	LPCPA6	NULL	OM638104	NC_070972	Complete genome	dsDNA	bacteria	NULL	NULL	same	Hzauvirus LPCPA6	202214630	NULL	NULL
1001887	202310068	1433	1	Susfortunavirus susfortuna	E	Clostridium phage susfortuna	Clostridium phage susfortuna		NULL	MH393889	NC_048712	Complete genome	dsDNA	bacteria	NULL	2316154	same	Susfortunavirus susfortuna	202210068	NULL	NULL
1001888	202313558	1434	1	Leefvirus Leef	E	Polaribacter phage Leef_1	Polaribacter phage Leef_1	Leef_1	NULL	MT732473	NC_062750	Complete genome	dsDNA	bacteria	NULL	NULL	same	Leefvirus Leef	202213558	NULL	NULL
1001889	202300367	1435	1	Agatevirus agate	E	Bacillus phage phiAGATE	Bacillus phage phiAGATE		NULL	JX238501	NC_020081	Complete genome	dsDNA	bacteria	NULL	1204533	same	Agatevirus agate	202200367	NULL	NULL
1001890	202300368	1436	1	Agatevirus bobb	E	Bacillus phage Bobb	Bacillus phage Bobb		NULL	KM051843	NC_024792	Complete genome	dsDNA	bacteria	NULL	1527469	same	Agatevirus bobb	202200368	NULL	NULL
1001891	202300369	1437	1	Agatevirus Bp8pC	E	Bacillus phage Bp8p-C	Bacillus phage Bp8p-C		NULL	KJ010547	NC_029121	Complete genome	dsDNA	bacteria	NULL	1445810	same	Agatevirus Bp8pC	202200369	NULL	NULL
1001892	202300392	1438	1	Bastillevirus bastille	E	Bacillus phage Bastille	Bacillus phage Bastille		NULL	JF966203	NC_018856	Complete genome	dsDNA	bacteria	NULL	57477	same	Bastillevirus bastille	202200392	NULL	NULL
1001893	202300393	1439	1	Bastillevirus CAM003	E	Bacillus phage CAM003	Bacillus phage CAM003		NULL	KJ489397	NC_024216	Complete genome	dsDNA	bacteria	NULL	1486657	same	Bastillevirus CAM003	202200393	NULL	NULL
1001894	202306960	1440	1	Bastillevirus evoli	E	Bacillus phage Evoli	Bacillus phage Evoli		NULL	KJ489398	NC_024207	Complete genome	dsDNA	bacteria	NULL	1486658	same	Bastillevirus evoli	202206960	NULL	NULL
1001895	202306961	1441	1	Bastillevirus hoodyT	E	Bacillus phage Hoody T	Bacillus phage Hoody T		NULL	KJ489400	NC_024205	Complete genome	dsDNA	bacteria	NULL	1486660	same	Bastillevirus hoodyT	202206961	NULL	NULL
1001896	202300385	1442	1	Bequatrovirus avesobmore	E	Bacillus phage AvesoBmore	Bacillus phage AvesoBmore		NULL	KT307976	NC_028887	Complete genome	dsDNA	bacteria	NULL	1698451	same	Bequatrovirus avesobmore	202200385	NULL	NULL
1001897	202300386	1443	1	Bequatrovirus B4	E	Bacillus phage B4	Bacillus phage B4		NULL	JN790865	NC_018863	Complete genome	dsDNA	bacteria	NULL	1141133	same	Bequatrovirus B4	202200386	NULL	NULL
1001898	202300387	1444	1	Bequatrovirus bigbertha	E	Bacillus phage BigBertha	Bacillus phage BigBertha		NULL	KF669647	NC_022769	Complete genome	dsDNA	bacteria	NULL	1406781	same	Bequatrovirus bigbertha	202200387	NULL	NULL
1001899	202300388	1445	1	Bequatrovirus riley	E	Bacillus phage Riley	Bacillus phage Riley		NULL	KJ489402	NC_024788	Complete genome	dsDNA	bacteria	NULL	1486662	same	Bequatrovirus riley	202200388	NULL	NULL
1001900	202300389	1446	1	Bequatrovirus spock	E	Bacillus phage Spock	Bacillus phage Spock		NULL	KF669662	NC_022763	Complete genome	dsDNA	bacteria	NULL	1406791	same	Bequatrovirus spock	202200389	NULL	NULL
1001901	202300390	1447	1	Bequatrovirus troll	E	Bacillus phage Troll	Bacillus phage Troll		NULL	KF208639	NC_022088	Complete genome	dsDNA	bacteria	NULL	1382932	same	Bequatrovirus troll	202200390	NULL	NULL
1001902	202300395	1448	1	Caeruleovirus Bc431	E	Bacillus phage vB_BceM_Bc431v3	Bacillus phage vB_BceM_Bc431v3		NULL	JX094431	NC_020873	Complete genome	dsDNA	bacteria	NULL	1195072	same	Caeruleovirus Bc431	202200395	NULL	NULL
1001903	202300396	1449	1	Caeruleovirus Bcp1	E	Bacillus phage Bcp1	Bacillus phage Bcp1		NULL	KJ451625	NC_024137	Complete genome	dsDNA	bacteria	NULL	584892	same	Caeruleovirus Bcp1	202200396	NULL	NULL
1001904	202300397	1450	1	Caeruleovirus BCP82	E	Bacillus phage BCP8-2	Bacillus phage BCP8-2		NULL	KJ081346	NC_027355	Complete genome	dsDNA	bacteria	NULL	1129192	same	Caeruleovirus BCP82	202200397	NULL	NULL
1001905	202300398	1451	1	Caeruleovirus BM15	E	Bacillus phage BM15	Bacillus phage BM15		NULL	KT995480	NC_042140	Complete genome	dsDNA	bacteria	NULL	1755680	same	Caeruleovirus BM15	202200398	NULL	NULL
1001906	202300399	1452	1	Caeruleovirus deepblue	E	Bacillus phage Deep Blue	Bacillus phage Deep Blue		NULL	KU577463	NC_031056	Complete genome	dsDNA	bacteria	NULL	1792245	same	Caeruleovirus deepblue	202200399	NULL	NULL
1001907	202300400	1453	1	Caeruleovirus JBP901	E	Bacillus phage JBP901	Bacillus phage JBP901		NULL	KJ676859	NC_027352	Complete genome	dsDNA	bacteria	NULL	1498212	same	Caeruleovirus JBP901	202200400	NULL	NULL
1001908	202310113	1454	1	Eldridgevirus eldridge	E	Bacillus phage Eldridge	Bacillus phage Eldridge		NULL	KU253712	NC_030920	Complete genome	dsDNA	bacteria	NULL	1776293	same	Eldridgevirus eldridge	202210113	NULL	NULL
1001909	202310117	1455	1	Goettingenvirus goe8	E	Bacillus phage vB_BmeM-Goe8	Bacillus phage vB_BmeM-Goe8		NULL	MN043729	NC_048797	Complete genome	dsDNA	bacteria	NULL	2593638	same	Goettingenvirus goe8	202210117	NULL	NULL
1001910	202310111	1456	1	Grisebachstrassevirus goe3	E	Bacillus phage vB_BsuM-Goe3	Bacillus phage vB_BsuM-Goe3		NULL	KY368640	NC_048652	Complete genome	dsDNA	bacteria	NULL	1933063	same	Grisebachstrassevirus goe3	202210111	NULL	NULL
1001911	202310115	1457	1	Jeonjuvirus BSP38	E	Bacillus phage BSP38	Bacillus phage BSP38		NULL	MH606185	NC_048726	Complete genome	dsDNA	bacteria	NULL	2283013	same	Jeonjuvirus BSP38	202210115	NULL	NULL
1001912	202306963	1458	1	Matervirus mater	E	Bacillus phage Mater	Bacillus phage Mater		NULL	KM236245	NC_027366	Complete genome	dsDNA	bacteria	NULL	1540090	same	Matervirus mater	202206963	NULL	NULL
1001913	202306964	1459	1	Moonbeamvirus moonbeam	E	Bacillus phage Moonbeam	Bacillus phage Moonbeam		NULL	KM236246	NC_027374	Complete genome	dsDNA	bacteria	NULL	1540091	same	Moonbeamvirus moonbeam	202206964	NULL	NULL
1001914	202300461	1460	1	Nitunavirus grass	E	Bacillus phage Grass	Bacillus phage Grass		NULL	KF669652	NC_022771	Complete genome	dsDNA	bacteria	NULL	1406785	same	Nitunavirus grass	202200461	NULL	NULL
1001915	202300462	1461	1	Nitunavirus NIT1	E	Bacillus phage phiNIT1	Bacillus phage phiNIT1		NULL	AP013029	NC_021856	Complete genome	dsDNA	bacteria	NULL	207656	same	Nitunavirus NIT1	202200462	NULL	NULL
1001916	202300463	1462	1	Nitunavirus SPG24	E	Bacillus phage SPG24	Bacillus phage SPG24		NULL	AB930182	NC_030903	Complete genome	dsDNA	bacteria	NULL	1497851	same	Nitunavirus SPG24	202200463	NULL	NULL
1001917	202306989	1463	1	Shalavirus Shbh1	E	Bacillus phage Shbh1	Bacillus phage Shbh1		NULL	KU640380	NC_030925	Complete genome	dsDNA	bacteria	NULL	1796992	same	Shalavirus Shbh1	202206989	NULL	NULL
1001918	202306965	1464	1	Siophivirus SIOphi	E	Bacillus phage SIOphi	Bacillus phage SIOphi		NULL	KC699836	NC_042133	Complete genome	dsDNA	bacteria	NULL	1285382	same	Siophivirus SIOphi	202206965	NULL	NULL
1001919	202300270	1465	1	Tsarbombavirus BCP78	E	Bacillus phage BCP78	Bacillus phage BCP78		NULL	JN797797	NC_018860	Complete genome	dsDNA	bacteria	NULL	1126950	same	Tsarbombavirus BCP78	202200270	NULL	NULL
1001920	202300271	1466	1	Tsarbombavirus tsarbomba	E	Bacillus phage TsarBomba	Bacillus phage TsarBomba		NULL	KT224359	NC_028890	Complete genome	dsDNA	bacteria	NULL	1690456	same	Tsarbombavirus tsarbomba	202200271	NULL	NULL
1001921	202306962	1468	1	Wphvirus BPS10C	E	Bacillus phage BPS10C	Bacillus phage BPS10C		NULL	KC430106	NC_023501	Complete genome	dsDNA	bacteria	NULL	1277886	same	Wphvirus BPS10C	202206962	NULL	NULL
1001922	202300536	1467	1	Wphvirus BPS13	E	Bacillus phage BPS13	Bacillus phage BPS13		NULL	JN654439	NC_018857	Complete genome	dsDNA	bacteria	NULL	1136731	same	Wphvirus BPS13	202200536	NULL	NULL
1001923	202300537	1469	1	Wphvirus hakuna	E	Bacillus phage Hakuna	Bacillus phage Hakuna		NULL	KJ489399	NC_024213	Complete genome	dsDNA	bacteria	NULL	1486659	same	Wphvirus hakuna	202200537	NULL	NULL
1001924	202300538	1470	1	Wphvirus megatron	E	Bacillus phage Megatron	Bacillus phage Megatron		NULL	KJ489401	NC_024211	Complete genome	dsDNA	bacteria	NULL	1486661	same	Wphvirus megatron	202200538	NULL	NULL
1001925	202300539	1471	1	Wphvirus WPh	E	Bacillus phage W.Ph.	Bacillus phage W.Ph.		NULL	HM144387	NC_016563	Complete genome	dsDNA	bacteria	NULL	764595	same	Wphvirus WPh	202200539	NULL	NULL
1001926	202306968	1474	1	Kochikohdavirus ECP3	E	Enterococcus phage ECP3	Enterococcus phage ECP3		NULL	KJ801817	NC_027335	Complete genome	dsDNA	bacteria	NULL	NULL	same	Kochikohdavirus ECP3	202206968	NULL	NULL
1001927	202300275	1478	1	Kochikohdavirus EF24C	E	Enterococcus phage EF24C	Enterococcus phage EF24C		NULL	AP009390	NC_009904	Complete genome	dsDNA	bacteria	NULL	442493	same	Kochikohdavirus EF24C	202200275	NULL	NULL
1001928	202306969	1480	1	Kochikohdavirus EFLK1	E	Enterococcus phage EFLK1	Enterococcus phage EFLK1		NULL	KR049063	NC_029026	Complete genome	dsDNA	bacteria	NULL	1640885	same	Kochikohdavirus EFLK1	202206969	NULL	NULL
1001929	202306970	1492	1	Schiekvirus EFDG1	E	Enterococcus phage EFDG1	Enterococcus phage EFDG1		NULL	KP339049	NC_029009	Complete genome	dsDNA	bacteria	NULL	1597976	same	Schiekvirus EFDG1	202206970	NULL	NULL
1001930	202307662	1494	1	Schiekvirus EFP01	E	Enterococcus phage EFP01	Enterococcus phage EFP01		NULL	KY549443	NC_047796	Complete genome	dsDNA	bacteria	NULL	1926594	same	Schiekvirus EFP01	202207662	NULL	NULL
1001931	202307661	1496	1	Schiekvirus EfV12	E	Enterococcus phage EfV12-phi1	Enterococcus phage EfV12-phi1		NULL	MH880817	NC_048087	Complete genome	dsDNA	bacteria	NULL	2315766	same	Schiekvirus EfV12	202207661	NULL	NULL
1001932	202300260	1506	1	Pecentumvirus A511	E	Listeria phage A511	Listeria phage A511		NULL	DQ003638	NC_009811	Complete genome	dsDNA	bacteria	NULL	2908169	same	Pecentumvirus A511	202200260	NULL	NULL
1001933	202306979	1507	1	Pecentumvirus AG20	E	Listeria phage vB_LmoM_AG20	Listeria phage vB_LmoM_AG20		NULL	JQ797329	NC_020871	Complete genome	dsDNA	bacteria	NULL	1168744	same	Pecentumvirus AG20	202206979	NULL	NULL
1001934	202306972	1508	1	Pecentumvirus list36	E	Listeria phage List-36	Listeria phage List-36		NULL	KJ535721	NC_024364	Complete genome	dsDNA	bacteria	NULL	1486422	same	Pecentumvirus list36	202206972	NULL	NULL
1001935	202306973	1509	1	Pecentumvirus LMSP25	E	Listeria phage LMSP-25	Listeria phage LMSP-25		NULL	KJ535722	NC_024360	Complete genome	dsDNA	bacteria	NULL	1486421	same	Pecentumvirus LMSP25	202206973	NULL	NULL
1001936	202306974	1511	1	Pecentumvirus LMTA148	E	Listeria phage LMTA-148	Listeria phage LMTA-148		NULL	KJ591604	NC_024787	Complete genome	dsDNA	bacteria	NULL	1486413	same	Pecentumvirus LMTA148	202206974	NULL	NULL
1001937	202306975	1510	1	Pecentumvirus LMTA34	E	Listeria phage LMTA-34	Listeria phage LMTA-34		NULL	KJ586794	NC_042048	Partial genome	dsDNA	bacteria	NULL	1486397	same	Pecentumvirus LMTA34	202206975	NULL	NULL
1001938	202306976	1512	1	Pecentumvirus LP048	E	Listeria phage LP-048	Listeria phage LP-048		NULL	KJ094033	NC_024359	Complete genome	dsDNA	bacteria	NULL	1173764	same	Pecentumvirus LP048	202206976	NULL	NULL
1001939	202306977	1513	1	Pecentumvirus LP064	E	Listeria phage LP-064	Listeria phage LP-064		NULL	KJ094029	NC_041862	Complete genome	dsDNA	bacteria	NULL	1458853	same	Pecentumvirus LP064	202206977	NULL	NULL
1001940	202306978	1514	1	Pecentumvirus LP0832	E	Listeria phage LP-083-2	Listeria phage LP-083-2		NULL	KJ094030	NC_024383	Complete genome	dsDNA	bacteria	NULL	1458855	same	Pecentumvirus LP0832	202206978	NULL	NULL
1001941	202300261	1515	1	Pecentumvirus P100	E	Listeria phage P100	Listeria phage P100		NULL	DQ004855	NC_007610	Complete genome	dsDNA	bacteria	NULL	2908172	same	Pecentumvirus P100	202200261	NULL	NULL
1001942	NULL	NULL	1216	abolished	E	Listeria phage WIL-1	Listeria phage WIL-1		NULL	dsRNA1:  KP245734;  dsRNA1:  KP245734;  dsRNA2:  KP245735;  dsRNA2:  KP245735;  dsRNA3:  KP245736;  dsRNA3:  KP245736;  dsRNA4:  KP245737;  dsRNA4:  KP245737;  dsRNA5:  KP245738;  dsRNA5:  KP245738	dsRNA1:  NC_033476;  dsRNA1:  NC_033476;  dsRNA2:  NC_033477;  dsRNA2:  NC_033477;  dsRNA3:  NC_033494;  dsRNA3:  NC_033494;  dsRNA4:  NC_033495;  dsRNA4:  NC_033495;  dsRNA5:  NC_033496;  dsRNA5:  NC_033496	Complete genome	dsDNA	bacteria	NULL	NULL	abolished	Pecentumvirus WIL1	202206980	2023.075B.Caudoviricetes_ab3sp.zip	NULL
1001943	202300267	1516	1	Okubovirus camphawk	E	Bacillus phage CampHawk	Bacillus phage CampHawk		NULL	KF669649	NC_022761	Complete genome	dsDNA	bacteria	NULL	1406783	same	Okubovirus camphawk	202200267	NULL	NULL
1001944	202300268	1517	1	Okubovirus SPO1	E	Bacillus phage SPO1	Bacillus phage SPO1		NULL	FJ230960	NC_011421	Complete genome	dsDNA	bacteria	NULL	2884427	same	Okubovirus SPO1	202200268	NULL	NULL
1001945	202300425	1518	1	Siminovitchvirus CP51	E	Bacillus phage CP-51	Bacillus phage CP-51		NULL	KF554508	NC_025423	Complete genome	dsDNA	bacteria	NULL	1391188	same	Siminovitchvirus CP51	202200425	NULL	NULL
1001946	202300426	1519	1	Siminovitchvirus JL	E	Bacillus phage JL	Bacillus phage JL		NULL	KC595512	NC_028982	Complete genome	dsDNA	bacteria	NULL	1296655	same	Siminovitchvirus JL	202200426	NULL	NULL
1001947	202300427	1520	1	Siminovitchvirus shanette	E	Bacillus phage Shanette	Bacillus phage Shanette		NULL	KC595513	NC_028983	Complete genome	dsDNA	bacteria	NULL	1296656	same	Siminovitchvirus shanette	202200427	NULL	NULL
1001948	202307732	1521	1	Baoshanvirus BS1	E	Staphylococcus phage phiSA_BS1	Staphylococcus phage phiSA_BS1	phiSA_BS1	NULL	MH078572	NC_047945	Complete genome	dsDNA	bacteria	NULL	2126734	same	Baoshanvirus BS1	202207732	NULL	NULL
1001949	202307731	1522	1	Baoshanvirus BS2	E	Staphylococcus phage phiSA_BS2	Staphylococcus phage phiSA_BS2	phiSA_BS2	NULL	MH028956	NC_047948	Complete genome	dsDNA	bacteria	NULL	2126724	same	Baoshanvirus BS2	202207731	NULL	NULL
1001950	202300249	1523	1	Kayvirus G1	E	Staphylococcus phage G1	Staphylococcus phage G1		NULL	AY954969	NC_007066	Complete genome	dsDNA	bacteria	NULL	2908166	same	Kayvirus G1	202200249	NULL	NULL
1001951	202300250	1524	1	Kayvirus G15	E	Staphylococcus phage G15	Staphylococcus phage G15		NULL	JQ686190	NC_019448	Complete genome	dsDNA	bacteria	NULL	760530	same	Kayvirus G15	202200250	NULL	NULL
1001952	202300251	1525	1	Kayvirus JD7	E	Staphylococcus phage JD007	Staphylococcus phage JD007		NULL	JX878671	NC_019726	Complete genome	dsDNA	bacteria	NULL	1239383	same	Kayvirus JD7	202200251	NULL	NULL
1001953	202300252	1526	1	Kayvirus kay	E	Staphylococcus phage K	Staphylococcus phage K		NULL	KF766114	NC_005880	Complete genome	dsDNA	bacteria	NULL	2928685	same	Kayvirus kay	202200252	NULL	NULL
1001954	202300253	1527	1	Kayvirus MCE2014	E	Staphylococcus phage MCE-2014	Staphylococcus phage MCE-2014		NULL	KJ888149	NC_025416	Complete genome	dsDNA	bacteria	NULL	1524910	same	Kayvirus MCE2014	202200253	NULL	NULL
1001955	202300254	1528	1	Kayvirus P108	E	Staphylococcus phage P108	Staphylococcus phage P108		NULL	KM216423	NC_025426	Complete genome	dsDNA	bacteria	NULL	1526408	same	Kayvirus P108	202200254	NULL	NULL
1001956	202300255	1529	1	Kayvirus rodi	E	Staphylococcus phage phiIPLA-RODI	Staphylococcus phage phiIPLA-RODI		NULL	KP027446	NC_028765	Complete genome	dsDNA	bacteria	NULL	1572703	same	Kayvirus rodi	202200255	NULL	NULL
1001957	202300256	1530	1	Kayvirus S253	E	Staphylococcus phage S25-3	Staphylococcus phage S25-3		NULL	AB853330	NC_022920	Complete genome	dsDNA	bacteria	NULL	1041526	same	Kayvirus S253	202200256	NULL	NULL
1001958	202300257	1531	1	Kayvirus S254	E	Staphylococcus phage S25-4	Staphylococcus phage S25-4		NULL	AB853331	NC_022918	Complete genome	dsDNA	bacteria	NULL	1041527	same	Kayvirus S254	202200257	NULL	NULL
1001959	202300258	1532	1	Kayvirus SA12	E	Staphylococcus phage phiSA12	Staphylococcus phage phiSA12		NULL	AB903967	NC_023573	Complete genome	dsDNA	bacteria	NULL	1450142	same	Kayvirus SA12	202200258	NULL	NULL
1001960	202306982	1533	1	Kayvirus Sb1	E	Staphylococcus phage Sb-1	Staphylococcus phage Sb-1		NULL	HQ163896	NC_023009	Complete genome	dsDNA	bacteria	NULL	1007127	same	Kayvirus Sb1	202206982	NULL	NULL
1001961	202308033	1534	1	Sciuriunavirus SscM1	E	Staphylococcus phage vB_SscM-1	Staphylococcus phage vB_SscM-1		NULL	KX171212	NC_047767	Complete genome	dsDNA	bacteria	NULL	1868844	same	Sciuriunavirus SscM1	202208033	NULL	NULL
1001962	202300505	1535	1	Sepunavirus IPLAC1C	E	Staphylococcus phage vB_SepM_ phiIPLA-C1C	Staphylococcus phage vB_SepM_ phiIPLA-C1C		NULL	KP027447	NC_028962	Complete genome	dsDNA	bacteria	NULL	1572704	same	Sepunavirus IPLAC1C	202200505	NULL	NULL
1001963	202300506	1536	1	Sepunavirus SEP1	E	Staphylococcus phage phiIBB-SEP1	Staphylococcus phage phiIBB-SEP1		NULL	KF021268	NC_041928	Complete genome	dsDNA	bacteria	NULL	1340769	same	Sepunavirus SEP1	202200506	NULL	NULL
1001964	202300263	1537	1	Silviavirus remus	E	Staphylococcus phage vB_SauM_Remus	Staphylococcus phage vB_SauM_Remus		NULL	JX846612	NC_022090	Complete genome	dsDNA	bacteria	NULL	1235659	same	Silviavirus remus	202200263	NULL	NULL
1001965	202300264	1538	1	Silviavirus SA11	E	Staphylococcus phage SA11	Staphylococcus phage SA11		NULL	JX194239	NC_019511	Complete genome	dsDNA	bacteria	NULL	2927988	same	Silviavirus SA11	202200264	NULL	NULL
1001966	202300265	1539	1	Silviavirus stau2	E	Staphylococcus phage Stau2	Staphylococcus phage Stau2		NULL	KP881332	NC_030933	Complete genome	dsDNA	bacteria	NULL	1200862	same	Silviavirus stau2	202200265	NULL	NULL
1001967	202300273	1540	1	Twortvirus twort	E	Staphylococcus phage Twort	Staphylococcus phage Twort		NULL	AY954970	NC_007021	Complete genome	dsDNA	bacteria	NULL	2908167	same	Twortvirus twort	202200273	NULL	NULL
1001968	202310119	1541	1	Elpedvirus LpeD	E	Lactobacillus phage LpeD	Lactobacillus phage LpeD		NULL	MF787246	NC_048677	Complete genome	dsDNA	bacteria	NULL	2041210	same	Elpedvirus LpeD	202210119	NULL	NULL
1001969	202307402	1542	1	Harbinvirus bacchae	E	Lactobacillus phage Bacchae	Lactobacillus phage Bacchae		NULL	MG765277	NC_047924	Complete genome	dsDNA	bacteria	NULL	2079429	same	Harbinvirus bacchae	202207402	NULL	NULL
1001970	202307401	1543	1	Harbinvirus bromius	E	Lactobacillus phage Bromius	Lactobacillus phage Bromius		NULL	MH809531	NC_048085	Complete genome	dsDNA	bacteria	NULL	2315485	same	Harbinvirus bromius	202207401	NULL	NULL
1001971	202307403	1544	1	Harbinvirus iacchus	E	Lactobacillus phage Iacchus	Lactobacillus phage Iacchus		NULL	MH809529	NC_048084	Complete genome	dsDNA	bacteria	NULL	2315483	same	Harbinvirus iacchus	202207403	NULL	NULL
1001972	202307400	1545	1	Harbinvirus Lpa804	E	Lactobacillus phage Lpa804	Lactobacillus phage Lpa804		NULL	MG557979	NC_048134	Complete genome	dsDNA	bacteria	NULL	2059850	same	Harbinvirus Lpa804	202207400	NULL	NULL
1001973	202307404	1546	1	Harbinvirus semele	E	Lactobacillus phage Semele	Lactobacillus phage Semele		NULL	MG765279	NC_047926	Complete genome	dsDNA	bacteria	NULL	2079433	same	Harbinvirus semele	202207404	NULL	NULL
1001974	202310127	1547	1	Hopescreekvirus LfeInf	E	Lactobacillus phage LfeInf	Lactobacillus phage LfeInf		NULL	KP054477	NC_029058	Complete genome	dsDNA	bacteria	NULL	1567484	same	Hopescreekvirus LfeInf	202210127	NULL	NULL
1001975	202306983	1548	1	Klumppvirus A9	E	Brochothrix phage A9	Brochothrix phage A9		NULL	HM242243	NC_015253	Complete genome	dsDNA	bacteria	NULL	857312	same	Klumppvirus A9	202206983	NULL	NULL
